id,prompt,step,cfg,sampler,width,height,token_count,timestamp
55546,"square bright shield of warcraft blizzard shield art, a spiral colorful gems shield. bright art masterpiece artstation. tree and roots shield, 8 k, sharp high quality illustration in style of jose daniel cabrera pena and leonid kozienko, green colored theme, concept art by tooth wu, card frame ",50,13.5,8,768,1024,60,0
50614,"close portrait of a beautiful little octopus girl in her space ship quarters chilling, large window showing planet earth, diffuse lighting, fantasy, intricate, elegant, highly detailed, lifelike, digital painting, cinestill 8 0 0 t 2 0 0 mm, concept art, frank frazetta, marco bucci, loish, rossdraws, artgerm, alphonse mucha ",20,7.0,8,960,1088,79,0
16106,A photo of a teddy bear on a skateboard in Times Square,50,7.0,8,512,512,13,0
56651,"visual novel sprite of a black haired girl, white background, anime key visual, illustration by wlop ",20,7.0,8,512,512,22,0
20681,"80mm resin detailed miniature of beautiful europenian man with moustache wearing white t-shirt and holding fluffy tabby cat, Product Introduction Photos, 4K, Full body",20,7.0,8,512,704,35,0
39153,"portrait of opera singer luciano pavarotti style holding a white tea cup with the theather in background, full body. pixar disney 4 k 3 d render funny animation movie oscar winning trending on artstation and behance, ratatouille style ",20,8.0,8,512,768,54,0
54589,"formal portrait of don quixote, digital art by loish, vibrant color scheme, intricately detailed, in the style of romanticism, cinematic, artstation ",20,7.0,8,512,704,33,0
46054,"timothee chalamet and lady gaga holding hands on the red carpet, beautiful detailed faces ",50,5.0,8,512,768,19,0
1323,"summer morning, thai temple, rolling mountain, very coherent and colorful high contrast, art by gediminas pranckevicius, geof darrow, franz sedlacek, dark shadows, hard lighting, ukiyo - e ",20,7.0,8,768,512,49,0
49027,"futuristic blue airport with glass domes, airplanes, sunny day, volumetric light, berlin, hyperdetailed, artstation, cgsociety, 8 k ",20,7.0,8,896,512,34,0
51032,"oil drawing of anthromorphic female wolf, in style of cory loftis, female fursona, furry, furaffinity, 4 k, deviantart, furry art, fursona art, wearing black business suit, business suit, in style of zootopia, wolf fursona, cyberpunk, female, very expressive detailed feminine face, ",20,9.0,8,512,768,75,0
2788,"shepard hearding sheep in the scottish highlands, volumetric lighting, epic composition, hyper detailed, ultra realistic, sharp focus, octane render, volumetric, ray tracing, artstation trending, cgsociety, sense of awe, 4 k ",20,7.0,8,512,512,52,0
19862,"An anthro furry anthropomorphic bunny wearing a fine intricate leather jacket and leather jeans and leather gloves, the bunny has a determined look in his eyes, cartoon eyes, trending on FurAffinity, energetic, dynamic, digital art, highly detailed, FurAffinity, high quality, anthro, anthropomorphic, furry, digital fantasy art, FurAffinity, favorite, character art",35,10.0,8,512,512,86,0
14946,"3d dark infrared octane render concept art by D. Jun, by Mo Xiang Tong Xiu, by Igarashi Daisuke, beauty portrait anime two schoolgirls under dark pink and blue water. pretty cute faces. sunrise. dramatic light, trending on artstation, oil painting, noise.",50,7.0,8,512,768,61,0
32863,"beautiful prince, male, black and red clothes, gold details, fantasy, highly detailed, intricate, smooth, art by anato finnstark, joseph leyendecker, peter mohrbacher, ruan jia, marc simonetti, ayami kojima, cedric peyravernay, finnian macmanus, alphonse mucha, victo ngai ",20,11.0,8,512,704,78,0
37948,"military looking sci - fi soldier helmet for a three eyed humanoid with small eye shaped visor and cameras, hard surface, detailed, concept art, portrait, mechanical, paint brush, metal, mech, futuristic, realistic, detailed, weathered, two thirds face angle, proportional ",20,20.0,8,512,512,55,0
53774,- a therianthrope made out of dark matter in the style of alex grey - cinematic lighting 8 k octane render ,20,7.0,8,1024,1024,26,0
55553,"dinner with mila kunis laughing sitting across the camera wearing a black choker staring into the camera in an expensive restaurant, point of view, intricate, elegant, tasteful, highly detailed, shallow depth of field, artgerm, donato giancola, joseph christian leyendecker ",20,7.0,8,512,704,60,0
21324,"a photograph of a marble Poseidon statue emerging from a stormy sea at sunset, photo-realistic, very beautiful, ultra-detailed, 4k",20,7.0,8,1024,512,29,0
45168,jungle leopard in space. watercolor. vibrant. amazing painting. beautiful. high resolution. highly realistic. cool tones. close - up. ,20,7.0,8,512,512,28,0
56877,"skill magic deepdream radiating a glowing aura stuff loot legends stylized digital illustration video game icon artstation lois van baarle, ilya kuvshinov, rossdraws, ",20,7.0,8,512,512,38,0
14987,"Beautiful happy picturesque charming futuristic sci-fi town in harmony with nature. Beautiful light. Water and plants. Nice colour scheme, soft warm colour. Beautiful detailed watercolor by Lurid. (2022)",20,7.0,8,512,512,41,0
29871,"interior of vast hydroponics chamber on a sleek starship, lush flowers and fruits, glossy white surfaces, holograms, sci-fi, digital art",20,7.0,8,512,512,32,0
28567,crocodile on a tree,20,1.0,8,512,512,4,0
9047,space by tim eitel ,20,7.0,8,512,512,6,0
9613,"katy perry fixing a leaking sink, puddle of water on the floor, by conrad roset ",20,7.0,8,512,640,18,0
11568,"a character portrait of a 1 4 - year old weirdo girl holding a knife pen, ponytail, digital art ",20,7.0,8,512,512,22,0
59206,"pixel decollage painting tarot lovers card composition tower of babel road red armor maggot bear and wonky vampire clown knight on a skeleton horse in a dark red cloudy night sky with golden foil jewish stars and diamonds, mountain lake and blossoming field in background, painted by Mark Rothko, Helen Frankenthaler, Danny Fox and Hilma af Klint, pixelated, neo expressionism, semi naive, pastel colors, cinematic, color field painting, cave painting, voxel, pop art look, outsider art, minimalistic. Bill Traylor painting, part by Philip Guston, Amano and Francis Bacon. art by Adrian Ghenie and Storm Thorgerson, very coherent symmetrical artwork, cinematic, hyper realism, high detail, octane render, unreal engine, Smooth gradients, depth of field, full body character drawing, extremely detailed, 8k, extreme detail, intricate detail, masterpiece",48,2.39,8,704,512,189,0
27631,giant hot dog with daschund dog inside detailed 4k pixar 3d render,20,7.0,8,512,512,17,0
19719,"Anxious pretty pale young Indian doctors wearing jeans and shirts at the airport, portrait, elegant, intricate, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm and greg rutkowski and alphonse mucha",20,13.0,8,768,512,52,0
26077,"portrait of a creepy horror punk girl . intricate abstract. intricate artwork. nightmare fuel. terrifying. by Tooth Wu, wlop, dan mumford , trending on artstation, greg rutkowski very coherent symmetrical artwork. cinematic, hyper realism, high detail, octane render, 8k",20,7.0,8,512,768,60,0
48594,1 3 year old tom hanks ,20,7.0,8,512,512,7,0
2485,armor portrait heros warhammer 4 0 k horus heresy fanart - the primarchs emperor by johannes helgeson animated with vfx concept artist & illustrator global illumination ray tracing hdr fanart arstation zbrush central hardmesh 8 k octane renderer comics stylized ,20,7.0,8,512,768,58,0
40337,"octane render by ricardo bofill and robert hubert and weta digital and beeple, inside a sleek futuristic minimalist neon solarpunk chicago world's fair at night full of tropical plants and incredible architecture, 8 k, cinema 4 d, raytraced lighting and reflections, very sharp focus, crisp render, trending on cgsociety ",20,10.0,8,768,768,73,0
12505,"portrait of Beautiful young woman with blue hair wearing blue mini dress, high resolution, studio photo, heavy grain",20,7.0,8,512,512,21,0
1479,nightwish on lsd ,20,7.0,8,512,512,6,0
18813,"a rotund green-skinned half-orc in the city, well-dressed, today's featured fantasy photography, expressionist color franz marc",20,7.0,8,512,512,30,0
35546,"a sneakers in strawberry fruit shape, digital art, octane render, hasselblad photo, 4 k resolution, fashion design, product photo, by balenciaga, wes anderson ",20,7.0,8,512,512,37,0
55676,artwork by jose daniel cabrera pena ,20,7.0,8,512,512,7,0
57536,"a photo of 8 k ultra realistic a fantastic animal of alpha centauri, full body, intricate purple and blue neon armor, ornate, cinematic lighting, trending on artstation, 4 k, hyperrealistic, focused, high details, unreal engine 5, cinematic ",50,7.0,8,512,1024,55,0
38763,"a tall clay surreal michael hutter god approaching, reference sheet, artstation, concept art, vibrant colors!, smooth, sharp focus, illustration, fantasy style, ray tracing, hyperdetailed, art by hieronymus bosch and francisco goya and norman rockwell and artgerm and alphonse mucha and greg rutkowski and hsiao - ron cheng ",20,12.0,8,1280,704,77,0
54168,"hollywood babylon, on the qt, scandal sheet, painting by edward hopper and robert mcginnis and neo rauch ",20,15.0,8,768,512,24,0
9582,"super muscular joe biden wearing cycling shorts and gold chains riding on the back of a velociraptor, elegant, real life skin, intricate, high detailed, artstation, concept art, smooth, sharp focus, art by artgerm and greg rutkowski ",50,15.0,8,640,896,56,0
36844,"yoga practice surrounded by ferns, jungles, animals, relax, calm, by herbert bayer ",20,7.0,8,768,512,18,0
50665,"pirate airship flying through the clouds, volumetric light rays painted by raymond swanland ",20,7.0,8,512,704,16,0
2270,character by imalou ,20,7.0,8,512,512,5,0
16370,"a ((sadly)) (((smiling)))) black haired, young hungarian village maid from the 19th century who looks very similar to (((Lee Young Ae))) with a two french braids, detailed, soft focus, realistic oil painting by Van Dyck",20,9.0,8,512,512,58,0
23471,"pale teal metamorphosis , fantasy, intricate, elegant, dramatic lighting, emotionally evoking symbolic metaphor, highly detailed, lifelike, photorealistic, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by John Collier and Albert Aublet and Krenz Cushart and Artem Demura and Alphonse Mucha",44,16.0,8,768,512,77,0
22247,"walter white from breaking bad wearing the HEV suit from Half life, 4k, 35mm lens",20,7.0,8,512,512,20,0
6464,"a man standing next to a woman on a red carpet, a picture by george manson, tumblr, international gothic, freakshow, hellish background, gothic ",20,7.0,8,512,512,33,0
47633,"a portrait of a muscular anthropomorphic cyberpunk caiman lizard space mechanic in spacesuit armor with ensignia on chest plate by sandra chevrier, by jon foster, detailed render, pistol in holster, tape deck, epic composition, cybernetics, 4 k realistic, cryengine, realistic shaded lighting, sharp focus, masterpiece, by enki bilal ",41,12.5,8,512,768,76,0
7339,"oil portrait of mordecai, regular show, intricate, elegant, highly detailed, lighting, painting, artstation, smooth, illustration, art by greg rutowski and alphonse mucha ",20,13.0,8,512,704,41,0
26286,"Portrait of a girl with oni-half-mask smoke coming out of the nostrils, face, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by Wei Fan and Fernanda Suarez and Artem Demura and alphonse mucha",44,16.0,8,512,512,64,0
6734,"a pig in a tuxedo, dramatic lighting, city background, sunset, chiaroscuro, illustration by gustave dore ",20,7.0,8,512,512,26,0
34173,"gothic aztec popess, highly detailed, portrait, digital painting, trending on artstation, concept art, sharp focus, illustration, art by artgerm and greg rutkowski and magali villeneuve ",20,7.0,8,512,704,42,0
36656,the born of a new baby robot ,20,7.0,8,512,512,7,0
44548,"a tiny cute dieselpunk monster with chrome pistons and black belts and camshaft pulley and machine gun turret and big eyes smiling and waving, back view, isometric 3 d, ultra hd, character design by mark ryden and pixar and hayao miyazaki, unreal 5, daz, hyperrealistic, cycles 4 d render, arnold render, blender render, cosplay, rpg portrait, dynamic lighting, intricate detail, summer vibrancy, cinematic, centered, focused, sharp ",42,16.0,8,768,1152,105,0
56365,a cat in uniform pointing at map giving a briefing oil on canvas ,50,15.0,8,512,512,13,0
6445,painting wonderland marioworld yoshi kurbi dofus acrylic 3 d real ,20,7.0,8,768,512,17,0
17008,"a cyberpunk ice cream truck, highly detailed epic, CG render digital painting artwork by Greg Rutkowski, John Berkey, Alexander Jansson, Kuvshinov, WLOP, Artgerm, trending on ArtStation, intricate artwork by Tooth Wu, Wlop and Beeple. octane render, trending on artstation, greg rutkowski very coherent symmetrical artwork, bokeh, cinematic, hyper realism, high detail, octane render, vervia, 8k",20,7.0,8,512,512,106,0
48794,"min yoongi, art by joseph leyendecker, peter mohrbacher, ivan aivazovsky, ruan jia, reza afshar, marc simonetti, alphonse mucha ",20,7.0,8,512,768,42,0
